index,EDOLLAR,SP500,US10,LEANHOG,JPY,GOLD,WHEAT,NIKKEI,COPPER,BITCOIN
18/09/2002,88.13501,762.75,58.9765725,43.81,0.0114415,724,835.75,,0.5155,
19/09/2002,88.19001,740.75,59.4765725,43.91,0.0114725,726,826.25,,0.5145,
20/09/2002,88.15501,741.25,59.5859475,43.56,0.0113395,725.3,828.75,,0.52,
23/09/2002,88.25501,733.5,60.234385,43.06,0.0113175,726.2,821.75,,0.515,
24/09/2002,88.28001,719.75,60.3984475,43.26,0.0113535,729.1,829.25,,0.51,
25/09/2002,88.18001,740.25,59.5859475,43.76,0.0113795,725.4,829.25,,0.5145,
26/09/2002,88.15501,753.5,59.6015725,43.96,0.0113945,723.5,831.25,,0.5165,
27/09/2002,88.22501,724.25,60.171885,43.81,0.0113805,722.8,832.25,,0.5045,
30/09/2002,88.30501,714,60.8046975,45.26,0.0114505,727,830.25,,0.5035,
01/10/2002,88.23501,753,60.1171975,44.71,0.0113975,724,825.25,,0.508,
02/10/2002,88.21501,729.5,60.1640725,45.53,0.0113655,724.6,821.25,,0.5135,
03/10/2002,88.25501,719.5,60.234385,45.46,0.0113895,724.2,816.75,,0.5055,
04/10/2002,88.22501,704.75,60.28126,44.86,0.0113505,725.1,817.75,,0.4995,
07/10/2002,88.27001,687.5,60.62501,43.71,0.0112855,724.9,821.25,,0.5025,
08/10/2002,88.27501,700,60.484385,44.03,0.0112745,721.2,822.75,,0.502,
09/10/2002,88.33501,676.75,61.0546975,43.83,0.0113465,722.6,817.75,,0.5015,
10/10/2002,88.29001,702,60.6015725,43.58,0.0113235,719.2,815.75,,0.5085,
11/10/2002,88.19001,737.5,59.703135,43.58,0.0112935,719,813.25,,0.521,
14/10/2002,88.19001,737.5,59.703135,43.58,0.0112935,719,813.25,,0.521,
15/10/2002,87.97001,781.75,58.203135,43.53,0.0112475,715.2,820.75,,0.514,
16/10/2002,87.89501,761.25,58.0234475,43.53,0.0112665,716.5,821.25,,0.5125,
17/10/2002,87.77501,778,57.453135,43.61,0.0112405,714,818.25,,0.5345,
18/10/2002,87.77001,782.25,57.5859475,43.51,0.0111995,715.1,817.25,,0.53,
21/10/2002,87.68001,797.75,57.03126,43.31,0.0112375,713.3,816.25,,0.541,
22/10/2002,87.65501,790.5,56.9453225,43.36,0.0112235,715.4,809.75,,0.535,
23/10/2002,87.66001,797.25,57.0234475,43.53,0.0112525,714.4,808.75,,0.532,
24/10/2002,87.76501,779.5,57.62501,43.21,0.0112545,713,809.75,,0.5405,
25/10/2002,87.89001,797.75,58.03126,43.21,0.0112795,715.7,806.25,,0.552,
28/10/2002,87.94001,790.75,58.2578225,43.68,0.0113205,717.4,804.75,,0.551,
29/10/2002,88.12501,780.5,59.28126,43.23,0.0113755,719.9,804.25,,0.5415,
30/10/2002,88.14001,788.75,59.1640725,43.81,0.0113655,718.7,806.75,,0.541,
31/10/2002,88.22001,784.5,59.6171975,44.08,0.0113755,720.2,809.25,,0.5545,
01/11/2002,88.10501,797.5,59.1484475,44.21,0.0114115,721,811.25,,0.5635,
04/11/2002,88.00001,806.5,58.703135,44.41,0.0114005,720.5,810.25,,0.566,
05/11/2002,88.00001,813,58.5234475,44.58,0.0114315,720.4,809.25,,0.563,
06/11/2002,88.06501,824.75,58.734385,44.61,0.0114325,719.7,806.25,,0.568,
07/11/2002,88.28501,801.5,59.671885,44.91,0.0114665,722.7,806,,0.553,
08/11/2002,88.30001,790.5,59.9453225,45.36,0.0115715,723.5,799.75,,0.5535,
11/11/2002,88.30001,790.5,59.9453225,45.36,0.0115715,723.5,799.75,,0.5535,
12/11/2002,88.29001,783.75,59.9765725,45.36,0.0115765,726.5,799.75,,0.5585,
13/11/2002,88.30501,784.75,60.1640725,45.66,0.0115325,720.7,798.75,,0.555,
14/11/2002,88.10501,801.5,58.84376,45.26,0.0115265,719.9,802,,0.5495,
15/11/2002,88.06001,808,58.62501,46.08,0.0115245,722.7,799.25,,0.556,
18/11/2002,88.12501,799,58.8046975,45.71,0.0114715,721.2,796.25,,0.5655,
19/11/2002,88.14501,797,59.03126,46.46,0.0114015,720.6,799.75,,0.5645,
20/11/2002,88.02001,817.75,58.2265725,46.58,0.0113695,719.4,797.75,,0.5765,
21/11/2002,87.93001,834.5,57.7578225,46.46,0.0113615,719.4,799.25,,0.577,
22/11/2002,87.87501,827.75,57.5546975,46.61,0.0113515,722.7,801.25,,0.574,
25/11/2002,87.87001,828.75,57.5546975,47.06,0.0114065,719.7,803,,0.5735,
26/11/2002,87.97001,810.5,58.34376,47.11,0.0114355,719.5,802.25,,0.566,
27/11/2002,87.77001,837,57.03126,47.66,0.0113895,718.6,805.25,,0.587,
28/11/2002,87.77001,837,57.03126,47.66,0.0113895,718.6,805.25,,0.587,
29/11/2002,87.81501,835,57.3671975,47.53,0.0113665,718.6,802.75,,0.587,
02/12/2002,87.77001,834.25,57.234385,47.86,0.0112385,719.4,799.25,,0.594,
03/12/2002,87.78501,822.75,57.1640725,48.01,0.0112345,722.1,791.75,,0.5905,
04/12/2002,87.86001,818,57.640635,48.03,0.0112295,724,795.25,,0.5905,
05/12/2002,87.93501,807.5,58.0859475,48.51,0.0112105,726.5,789.75,,0.577,
06/12/2002,88.01501,812.75,58.4765725,47.83,0.0112865,728,792.25,,0.578,
09/12/2002,88.08501,788.5,58.84376,45.83,0.0113105,727.4,794.5,,0.5675,
10/12/2002,88.11001,801,58.890635,45.76,0.0112965,725.1,791.25,,0.574,
11/12/2002,88.16501,801.25,59.31251,47.76,0.0112985,726.4,793.25,,0.573,
12/12/2002,88.16501,801,59.28126,47.86,0.0113575,733,793.75,,0.5695,
13/12/2002,88.09001,786.5,58.9609475,47.58,0.0115055,734.7,794.75,,0.5605,
16/12/2002,88.01501,809.5,58.4609475,46.63,0.0114685,738.5,797.25,,0.559,
17/12/2002,88.05501,802,58.6953225,46.66,0.0114695,738.9,795.5,,0.561,
18/12/2002,88.14501,791.5,59.234385,45.46,0.0114795,743.6,792.75,,0.5535,
19/12/2002,88.26001,784.75,60.0078225,46.03,0.0115145,747.4,791.25,,0.5495,
20/12/2002,88.28001,796.75,60.03126,46.58,0.0115265,741.9,786.25,,0.547,
23/12/2002,88.25501,797,59.9765725,47.81,0.0115225,746.5,787.75,,0.5495,
24/12/2002,88.29501,791.5,60.3671975,47.81,0.0115335,748.2,787.75,,0.538,
25/12/2002,88.29501,791.5,60.3671975,47.81,0.0115335,748.2,787.75,,0.538,
26/12/2002,88.29501,790.75,60.484385,48.43,0.0115525,750.3,784.75,,0.532,
27/12/2002,88.39501,771.75,61.28126,48.26,0.0115605,750.6,783.25,,0.5355,
30/12/2002,88.46501,777.5,61.5234475,48.16,0.0116585,745,783.25,,0.533,
31/12/2002,88.43001,779,61.3046975,46.16,0.0116385,749.1,782.75,,0.5315,
01/01/2003,88.43001,779,61.3046975,46.16,0.0116385,749.1,782.75,,0.5315,
02/01/2003,88.17501,807.5,59.6640725,46.68,0.0115495,747.4,788.25,,0.547,
03/01/2003,88.15001,810,59.6953225,47.41,0.0115615,752.5,792.75,,0.5605,
06/01/2003,88.11001,826.5,59.484385,46.28,0.0116165,753,793.5,,0.568,
07/01/2003,88.19501,823.75,59.78126,46.26,0.0115145,748.6,794,,0.565,
08/01/2003,88.20501,810,60.0859475,46.31,0.0116125,755.2,800.75,,0.5755,
09/01/2003,87.93501,824.75,58.84376,47.21,0.0115855,754.6,800.25,,0.5795,
10/01/2003,87.91001,826.5,58.81251,46.86,0.0116055,755.8,800.75,,0.5735,
13/01/2003,87.96001,826.5,59.09376,46.63,0.0116295,756,792.75,,0.5815,
14/01/2003,88.04001,829.25,59.4765725,46.58,0.0116875,753.3,788.25,,0.589,
15/01/2003,88.06501,821,59.5859475,45.16,0.0116785,752,787.75,,0.594,
16/01/2003,88.06001,816.5,59.56251,46.43,0.0116985,759,789.75,,0.59,
17/01/2003,88.13001,803,60.06251,45.63,0.0116915,757.7,791.75,,0.587,
20/01/2003,88.13001,803,60.06251,45.63,0.0116915,757.7,791.75,,0.587,
21/01/2003,88.19001,788.5,60.31251,45.46,0.0116715,758.4,795.25,,0.598,
22/01/2003,88.27001,777.5,60.8046975,46.06,0.0116565,760.8,794.25,,0.602,
23/01/2003,88.24001,783,60.6171975,45.71,0.0116825,765.6,793,,0.599,
24/01/2003,88.31001,760.25,60.9453225,45.71,0.0116975,769.3,795.25,,0.5975,
27/01/2003,88.22501,747.25,60.56251,45.03,0.0116455,770.3,789,,0.589,
28/01/2003,88.20001,754.5,60.4140725,44.96,0.0116355,770.9,792,,0.586,
29/01/2003,88.12501,760.75,59.9609475,46.41,0.0116545,767.2,790.75,,0.594,
30/01/2003,88.17501,740,60.3046975,45.93,0.0115935,769.5,791.25,,0.6195,
31/01/2003,88.17501,754.75,60.390635,46.03,0.0115435,768.9,792.75,,0.6235,
03/02/2003,88.14501,758.5,60.2265725,45.08,0.0115155,771.4,796,,0.618,
04/02/2003,88.21001,749.25,60.6953225,44.56,0.0115545,779.7,801.25,,0.6085,
05/02/2003,88.12501,744.5,60.171885,45.06,0.0115345,777,803.5,,0.608,
06/02/2003,88.19501,740.5,60.59376,44.61,0.0115435,770.5,802.75,,0.597,
07/02/2003,88.21501,730.5,60.8359475,44.66,0.0115215,770.3,805,,0.5925,
10/02/2003,88.16001,736,60.421885,44.98,0.0114525,764,810.5,,0.6045,
11/02/2003,88.18001,729.75,60.640635,44.91,0.0114565,762.8,808,,0.6045,
12/02/2003,88.27001,716.75,61.06251,43.66,0.0114485,752.8,804.75,,0.6,
13/02/2003,88.36001,719,61.6171975,44.13,0.0114935,757.5,802,,0.579,
14/02/2003,88.27001,737,61.0859475,44.11,0.0115095,752,805.25,,0.5845,
17/02/2003,88.27001,737,61.0859475,44.11,0.0115095,752,805.25,,0.5845,
18/02/2003,88.29501,751.5,61.140635,43.88,0.0116155,744.1,804.25,,0.569,
19/02/2003,88.37001,746.75,61.640635,44.01,0.0116265,749.8,802.25,,0.575,
20/02/2003,88.44001,738.75,61.9609475,43.98,0.0116555,752.9,806.75,,0.581,
21/02/2003,88.42001,747.25,61.5859475,44.48,0.0116185,751.6,805.75,,0.6065,
24/02/2003,88.45501,732.5,61.9609475,45.48,0.0116795,756.2,799.75,,0.6155,
25/02/2003,88.51001,739.75,62.140635,45.06,0.0117295,752.2,798.5,,0.6085,
26/02/2003,88.56501,727.75,62.4453225,45.91,0.0117365,753.9,796.75,,0.625,
27/02/2003,88.57501,738.25,62.56251,45.41,0.0117045,746,787.75,,0.617,
28/02/2003,88.64501,741,62.9921975,45.98,0.0116655,750.1,787.75,,0.604,
03/03/2003,88.70001,735.5,63.1953225,46.03,0.0116975,749.1,793.25,,0.6155,
04/03/2003,88.74001,722.25,63.421885,45.08,0.0116745,753.1,795.5,,0.604,
05/03/2003,88.78501,729.5,63.7265725,44.83,0.0117205,753,793.25,,0.588,
06/03/2003,88.72501,721.75,63.5234475,45.06,0.0117155,756.7,794.25,,0.578,
07/03/2003,88.77501,728.5,63.78126,45.68,0.0117425,750.7,785.75,,0.592,
10/03/2003,88.83501,707.75,64.1328225,45.36,0.0117475,754.6,784.75,,0.579,
11/03/2003,88.81001,700.25,63.890635,45.68,0.0117275,750.4,783.5,,0.5885,
12/03/2003,88.76501,705.75,63.7734475,46.26,0.0117195,746.4,780.5,,0.58,
13/03/2003,88.57501,733.5,62.56251,46.23,0.0116295,735.8,784.75,,0.575,
14/03/2003,88.61501,734.25,62.8828225,46.16,0.0116465,736.4,778.5,,0.5775,
17/03/2003,88.50501,762.25,62.1640725,44.46,0.0116385,737,773.5,,0.5945,
18/03/2003,88.35501,767.5,61.6328225,44.63,0.0116045,737.5,777,,0.588,
19/03/2003,88.27001,774,61.1953225,45.51,0.0114795,736,776.75,,0.6005,
20/03/2003,88.22501,776,60.9453225,45.36,0.0115015,732.8,778,,0.591,
21/03/2003,88.08001,794.5,60.2734475,45.46,0.0114165,725.9,770.5,,0.602,
24/03/2003,88.26501,764.75,61.1171975,44.58,0.0114725,729.3,765.75,,0.5915,
25/03/2003,88.27001,773.5,61.1640725,43.66,0.0115125,728.1,766.75,,0.594,
26/03/2003,88.32501,769.25,61.34376,42.23,0.0115165,729.9,770,,0.576,
27/03/2003,88.34001,768.75,61.53126,42.28,0.0115195,728.2,770,,0.555,
28/03/2003,88.40501,764.25,61.953135,42.13,0.0115395,731.3,768.75,,0.5515,
31/03/2003,88.50001,748.25,62.4921975,43.01,0.0116475,735.7,773.5,,0.538,
01/04/2003,88.50501,758,62.4765725,41.46,0.0116475,734,772,,0.548,
02/04/2003,88.36501,778.5,61.703135,43.03,0.0115955,729.2,773.75,,0.5425,
03/04/2003,88.42001,774.5,61.890635,43.53,0.0115485,724.5,769.75,,0.535,
04/04/2003,88.40001,779.75,61.7421975,44.28,0.0115205,724.8,773.5,,0.542,
07/04/2003,88.30501,778.25,61.3046975,44.01,0.0115005,721,777.5,,0.5525,
08/04/2003,88.39501,779.5,61.8671975,43.78,0.0115285,721.7,773.5,,0.5465,
09/04/2003,88.46001,768,62.1640725,43.31,0.0115145,725,777.5,,0.543,
10/04/2003,88.44001,773,61.9765725,42.46,0.0115415,726.1,774.25,,0.5385,
11/04/2003,88.38501,769.5,61.7421975,42.93,0.0114805,727.3,771.75,,0.5495,
14/04/2003,88.33501,787.25,61.390635,42.48,0.0114985,723.7,769.25,,0.548,
15/04/2003,88.42501,795,61.7421975,43.16,0.0115055,724.3,775,,0.5575,
16/04/2003,88.45001,780,61.9453225,43.36,0.0115545,725.1,769.5,,0.5575,
17/04/2003,88.41501,792.5,61.8359475,44.26,0.0115395,726.4,774.75,,0.561,
18/04/2003,88.41501,792.5,61.8359475,44.26,0.0115395,726.4,774.75,,0.561,
21/04/2003,88.38001,794.25,61.6328225,44.96,0.0114795,732.7,776.5,,0.552,
22/04/2003,88.38501,810.75,61.671885,45.28,0.0115195,733.6,772.75,,0.5445,
23/04/2003,88.38501,818.75,61.5859475,46.03,0.0114845,730.7,774.5,,0.5465,
24/04/2003,88.49001,811,62.2265725,46.43,0.0115175,733.9,773.5,,0.5385,
25/04/2003,88.52001,799.75,62.453135,47.56,0.0114885,732.5,770.75,,0.5385,
28/04/2003,88.52001,814.75,62.3671975,47.86,0.0114805,733.6,766.5,,0.5385,
29/04/2003,88.46501,817.25,62.140635,47.93,0.0115205,732.8,766.5,,0.5485,
30/04/2003,88.59501,817.25,62.7421975,48.78,0.0115895,738.2,767,,0.5505,
01/05/2003,88.60001,816.25,62.8359475,48.88,0.0116115,741.2,766.5,,0.549,
02/05/2003,88.53001,828.75,62.3828225,50.16,0.0115865,740.1,769,,0.5385,
05/05/2003,88.55501,827.5,62.640635,50.21,0.0116085,741.4,772.75,,0.5375,
06/05/2003,88.71001,836,63.3359475,49.83,0.0116735,741.6,775.5,,0.5435,
07/05/2003,88.93501,830.75,64.06251,49.53,0.0117785,741,783.75,,0.5545,
08/05/2003,89.03001,821.75,64.3046975,50.08,0.0117315,747.5,782.25,,0.5605,
09/05/2003,89.00001,833.5,64.3359475,51.01,0.0117045,747.7,802,,0.558,
12/05/2003,89.05001,845.5,64.59376,51.23,0.0117245,750.7,813.5,,0.5715,
13/05/2003,89.07001,844,64.671885,50.33,0.0117525,749,813.75,,0.584,
14/05/2003,89.19501,841.5,65.171885,50.33,0.0117865,751.3,811.5,,0.5805,
15/05/2003,89.16001,847.5,65.03126,49.73,0.0117635,751.6,820.5,,0.5805,
16/05/2003,89.28001,845.5,65.640635,51.11,0.0118005,753.7,820.25,,0.581,
19/05/2003,89.30501,823.75,65.8046975,51.66,0.0116955,763.2,809.5,,0.583,
20/05/2003,89.38001,820.5,66.34376,51.46,0.0117415,765.3,816.25,,0.583,
21/05/2003,89.34501,823.25,66.0546975,51.46,0.0116965,771,815,,0.5905,
22/05/2003,89.39001,832,66.421885,50.56,0.0117025,766.9,808.5,,0.5875,
23/05/2003,89.41001,833.5,66.421885,50.49,0.0117205,767.6,805.25,,0.5865,
26/05/2003,89.41001,833.5,66.421885,50.49,0.0117205,767.6,805.25,,0.5865,
27/05/2003,89.39501,850.75,66.1640725,50.54,0.0117015,766.6,810,,0.5975,
28/05/2003,89.37501,853.25,66.0859475,51.19,0.0115925,764,803,,0.5895,
29/05/2003,89.48001,850.5,66.7265725,51.09,0.0116175,768.4,808,,0.592,
30/05/2003,89.48501,864.5,66.6640725,51.49,0.0115525,763.3,808.75,,0.602,
02/06/2003,89.41501,869.5,66.1015725,51.49,0.0116055,764.8,804.75,,0.6095,
03/06/2003,89.50501,873.5,66.8828225,51.31,0.0115675,764,805.25,,0.6035,
04/06/2003,89.59001,887.5,67.203135,50.91,0.0115895,761.3,799.75,,0.6,
05/06/2003,89.56501,892,66.81251,50.56,0.0116595,767.2,806,,0.602,
06/06/2003,89.51001,889,66.609385,50.34,0.0115895,762.2,807,,0.6025,
09/06/2003,89.59501,878.25,67.203135,50.26,0.0116345,760.3,812.25,,0.5895,
10/06/2003,89.73501,888,67.9296975,49.96,0.0116605,750.5,818.25,,0.5865,
11/06/2003,89.70001,898.5,67.81251,49.29,0.0116565,753.9,816.5,,0.587,
12/06/2003,89.74501,902,68.00001,49.04,0.0116705,751.6,820,,0.5935,
13/06/2003,89.79501,891,68.4921975,49.19,0.0116885,754.9,801.75,,0.5805,
16/06/2003,89.70001,911.75,67.890635,48.54,0.0116695,757.4,799.25,,0.5805,
17/06/2003,89.54501,912,67.140635,48.89,0.0116305,761.5,801,,0.6005,
18/06/2003,89.44501,910.75,66.4765725,49.49,0.0116535,755.5,801.5,,0.5975,
19/06/2003,89.47001,896.25,66.703135,49.29,0.0116135,759.5,801,,0.601,
20/06/2003,89.39501,894,66.390635,49.81,0.0116145,754.4,797.75,,0.5935,
23/06/2003,89.49501,883.5,67.1015725,49.84,0.0116675,751.1,792.75,,0.5865,
24/06/2003,89.56501,884,67.4921975,50.09,0.0116465,744.4,787.75,,0.5875,
25/06/2003,89.46501,874.5,66.6640725,50.01,0.0116395,747.3,787.25,,0.578,
26/06/2003,89.30001,886,65.4140725,50.34,0.0115405,741.9,785,,0.571,
27/06/2003,89.24501,875.75,65.28126,50.84,0.0115175,743.2,781.75,,0.576,
30/06/2003,89.29001,875.75,65.6640725,49.69,0.0115155,744,788.75,,0.5675,
01/07/2003,89.25501,883.75,65.53126,49.69,0.0115375,749.4,793,,0.5655,
02/07/2003,89.28501,895.5,65.640635,49.84,0.0116395,749.3,793,,0.576,
03/07/2003,89.19501,885,64.9296975,50.49,0.0116235,749,789.75,,0.5655,
04/07/2003,89.19501,885,64.9296975,50.49,0.0116235,749,789.75,,0.5655,
07/07/2003,89.08001,905,64.5546975,50.89,0.0116255,746.1,784.75,,0.5855,
08/07/2003,89.02001,910,64.3515725,50.81,0.0116205,742.1,787,,0.583,
09/07/2003,89.05501,903.5,64.56251,50.46,0.0116595,741.6,794.75,,0.5955,
10/07/2003,89.09501,891.25,64.8359475,50.44,0.0116635,742.3,791.25,,0.596,
